1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,Year
176.0,Poland,0.03,0.62,0.09,1.28,0.03,0.03,0.57,1.17,0.36,0.05,0.08,0.11,0.05,0.21,1.6,0.08,0.02,0.05,0.02,0.32,0.2,-3.03,0.16,4.58,0.48,0.15,3.37,1.82,0,1.19,0.55,0.64,0,0.19,0.04,0.1,0.47,0.15,0.13,0.69,0.34,0.63,1.13,3545.13,0.07,0.8,4.31,12.41,3.46,2.05,-0.17,0.15,0.58,0.17,0.15,0.28,0.6,0.51,5.55,0.4,3.3,0,0.02,0,0,801.95,10119.67,1880.49,5469.65,287.18,503.56,0.95,0.95,1.01,0.89,0.88,1.98,0.8,0.84,0.83,2.34,4.61,2.0,2020
191.0,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2020
195.0,Poland,0.07,0.63,0.14,1.25,0.07,0.1,0.59,1.51,0.37,0.11,0.17,0.08,0.07,0.19,1.59,0.17,0.06,0.1,0.05,0.3,0.15,-10.13,0.49,4.34,0.41,0.28,2.54,2.28,1.51,1.54,5.99,0.44,1,0.02,0.07,0.22,0.67,0.13,0.09,1.13,0.56,1.27,1.49,3152,0.19,0.17,4.62,4.1,2.68,5.19,-0.13,27.73,9.6,0,0,0,0.04,0,0.28,0,0.02,0,0,0,0.01,1163.68,4557.34,3363.47,4164.95,433.09,1482.76,1.18,1.15,1.09,1.15,2.4,3.51,0.98,1.39,1.06,0.04,3.61,2.0,2020
197.0,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2020
200.0,Poland,0.02,0.6,0.21,1.49,0.05,0.03,0.7,3.93,0.41,0.03,0.07,0.01,0.01,0.06,1.68,0.05,0.01,0.03,0.01,0.37,0.05,-8.19,0.55,3.91,0.07,0.07,9.35,6.55,0,3.94,2.55,0.59,0,0.77,0.01,0.13,1.09,0.07,0.02,1.05,0.42,1.11,1.58,1685.37,0.05,0.43,23.22,29.79,9.39,10.46,0.01,-0.31,-0.12,-0.07,-0.02,-0.12,-0.4,-0.17,1.24,-0.12,-2.43,0,0.02,0,0.02,660.11,9729.46,4113.23,9246.33,273.87,729.67,1.14,1.14,1.41,1.88,1,2.73,1.68,1.05,1.7,-0.84,-4.73,2.0,2020
207.0,Poland,0.03,0.29,0.21,2.11,-0.09,0.03,2.42,1.25,0.71,0.03,0.15,0.03,0.02,0.15,3.42,0.08,0.02,0.02,0.03,0.8,0.16,,0.34,4.38,0.21,0.04,6.67,4.26,2.38,1.27,2.28,0.81,1.9,0.15,0.02,0.21,1.29,0.04,0.03,1.35,0.19,1.17,1.34,4930,0.05,0.15,8.1,5.87,6.68,2.06,0.04,-0.51,-0.25,-0.06,-0.05,-0.21,-0.6,-0.34,4.75,-0.16,-2.53,0,0,0,0,189.44,4836.8,3331.57,5401.32,134.08,221.44,0.92,0.89,1.07,1.2,-0.53,,0.96,1.67,1.02,-0.5,1.88,2.0,2020
218.0,Poland,0.05,0.94,-0.44,0.19,0.27,0.08,0.49,0.41,0.46,0.07,0.14,0.32,0.19,0.14,1.06,0.07,0.18,0.07,0.12,0.19,0.11,9.38,-0.49,4.79,2.31,0.15,0.65,0.37,0,0.42,0.21,0.86,0,0,0.16,3.36,0.16,0.01,0.03,0.11,0.54,0.51,0.96,-27102.68,0.11,0.88,27.72,4.86,0.76,0.45,-1.58,1.51,1.71,0.03,0.08,0.03,0.08,0.06,-85.71,0.33,0.49,0,0,0,0.02,1531.02,9298.69,64234.65,10496.01,702.58,781.28,1,0.97,1.04,1.05,1.29,4.72,1.02,1.06,2.89,0.51,-0.55,2.0,2020
233.0,Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,,,2.0,2020
238.0,Poland,0.06,0.59,0.39,1.95,0.07,0.09,0.69,2.04,0.41,0.11,0.21,0.07,0.04,0.23,1.69,0.15,0.04,0.09,0.03,0.34,0.19,-4.42,1.97,3.96,0.22,0.21,4.82,3.36,2.04,2.07,1.42,0.59,1,0.37,0.04,0.12,0.62,0.14,0.07,1.36,0.41,2.06,2.97,3584,0.16,0.44,3.73,19.7,4.96,10.31,-0.08,0.39,0.3,0.16,0.08,0.28,0.92,0.4,1.38,0.21,1.92,0,0.01,0,0,560.5,2632.31,1696.06,2666.8,229.4,1157.42,1.01,1,0.89,0.91,1.17,0.93,0.8,0.68,0.69,133.1,-26.86,2.0,2020
245.0,Poland,-0.01,0.77,0.1,1.22,-0.64,0.04,0.09,1.09,0.07,0.19,0.08,0.06,0.04,0.08,1.3,0.05,0.03,0.04,-0.01,0.7,0.02,-0.24,0.23,4.16,0.7,0.53,2.29,1.39,0,1.1,1.45,0.37,0,0,0.03,-0.08,0.95,0.06,0.05,0.74,0.47,0.15,0.85,1468.8,-0.14,4.52,8.72,2.48,2.34,2.51,-0.02,0.19,-0.44,-0.05,-0.05,-0.06,-0.16,-0.11,-26.06,-0.09,-1.39,0,0,0,0,322.58,569.61,376.12,607.07,21.64,49.89,0.94,0.61,0.6,0.91,0.67,5.29,0.48,2.34,0.72,0.15,-0.12,2.0,2020
248.0,Slovakia,0.02,0.77,0.1,1.18,-0.04,0.02,0.3,1.07,0.23,0.04,0.05,0.02,0.04,0.03,1.3,0.05,0.02,0.04,0.02,0.27,0.02,-2.55,0.27,4.13,0.72,0.18,2.12,1.48,0,1.18,1.18,0.46,0,0.01,0.04,0.05,0.51,0.07,0.07,0.83,0.54,0.63,1.27,1323,0.08,1.01,2.93,3.98,1.98,2.94,-0.23,,,0,0,0,0,0,,0,0,0,0.14,0.01,0,148.74,1367.81,469.85,831.45,34.11,94.22,1.02,1.07,1.04,1.13,1.14,,1.09,1.25,0.92,,,2.0,2020
260.0,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2020
274.0,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2020
279.0,Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2020
280.0,Poland,0,0.51,0.03,1.19,-0.12,0.01,0.97,0.19,0.49,0.02,0.04,0.09,0.09,0.03,1.97,0.04,0.03,0.02,0.01,0.61,0.03,-1.09,0.04,4.62,2.3,0.04,1.35,0.41,0.19,0.23,0.53,0.84,1,0.7,0.09,,1.19,0.03,0.15,0.37,0.16,0.6,1.04,1237,0,0.71,,2.5,1.22,0.23,0.14,0.03,0.17,0.07,0.36,0.14,0.2,0.44,1.23,0.37,3.85,0,0,0,0.02,353.98,28437.1,5920.53,9712.08,174.31,214.05,0.63,0.77,1.13,8.69,0.08,,,4.51,2.16,-0.48,-0.63,2.0,2020
289.0,Poland,0.03,0.45,0.52,2.39,0.04,0.04,1.21,1.39,0.55,0.05,0.11,0.04,0.03,0.13,2.21,0.08,0.03,0.04,0.02,0.51,0.11,-3.07,4.57,3.76,0.3,0.07,3.69,3.04,0,1.41,3.23,0.63,0,0.5,0.03,0.05,0.7,0.05,0.04,1.96,0.37,4.85,5.57,2979.15,0.06,0.15,2.22,18.42,3.75,12.35,-0.08,-2.22,-1.09,-0.02,-0.01,-0.03,-0.19,-0.04,-0.63,-0.02,-0.43,0,0,0,0,2152.07,28183.66,22439.81,32994.67,1178.81,10445.35,,,,,,,,,,,,2.0,2020
293.0,Poland,-0.03,0.57,0.4,1.81,0.04,-0.01,0.74,0.93,0.42,0,-0.03,0,-0.02,0.01,1.77,-0.03,-0.01,-0.02,-0.04,0.38,-0.03,1.88,3.61,3.9,0.47,-0.04,1.97,1.71,0.93,0.95,4.8,0.5,1,0.26,-0.02,-0.06,0.73,0,0,1.57,0.49,3.82,4.5,3153,-0.08,0.18,1.76,4.06,1.9,8.48,-0.14,0.2,-0.11,-0.17,-0.18,-0.3,-2.29,-0.35,1.44,-0.19,10.18,0,0,0,0.04,674.17,-20739.39,187242.14,-16854.74,283.72,2573.78,,,,,,-0.52,,,,,,2.0,2020
298.0,Poland,0.09,0.26,0.56,4.48,0.09,0.11,2.82,1.38,0.74,0.11,0.68,0.09,0.09,0.48,3.8,0.42,0.08,0.11,0.06,0.65,0.39,-70.57,2.05,3.69,0.05,0.15,8.08,4.97,1.38,1.42,3.42,0.84,1,1.24,0.08,0.23,2.14,0.13,0.09,2.76,0.16,2.7,3.06,2752,0.12,0.14,3.65,9.51,8.55,5.03,0.14,2.99,0.52,0.03,0.02,0.11,0.29,0.18,0.2,0.04,0.26,0,0,0,0,640.35,4316.81,3750.81,4265.89,474.48,1725.99,0.94,0.92,1.11,1.14,1.99,,1.03,0.65,0.97,0.26,13.65,2.0,2020
302.0,Poland,-0.01,0.58,-0.03,0.92,-0.01,-0.01,0.69,3.57,0.4,0,-0.03,0,0,-0.02,1.73,-0.02,0,-0.01,0,0.41,-0.01,1.09,-0.06,3.25,0.16,-0.03,8.66,6.21,0,3.59,1.25,0.56,0,0.04,0,-0.04,0.49,0.09,0.02,0.66,0.42,0.65,0.91,-60.82,-0.02,0.41,20.06,19.22,8.58,5.77,-0.06,-0.06,0,0.13,0.04,0.23,0.8,0.32,20.73,0.34,-10.24,0,0,0,0,8944.04,-313308.37,40929.02,-279636.96,3588.93,5805.37,0.91,0.91,0.95,0.88,0.35,0.65,0.97,0.78,0.88,1.14,-1.3,2.0,2020
303.0,Poland,0.19,1.44,-0.81,0.38,-8.96,0.2,-0.3,8.37,-0.44,0.25,0.15,0.03,0.03,0.19,0.7,0.17,0.02,0.25,0.02,8.52,0.19,-4.49,-1.63,2.87,0.14,-0.57,6.42,5.86,0,8.68,3.99,-0.31,0,0.2,0.03,142.84,0.38,0.33,0.04,0.35,1.31,-0.88,-0.63,-593.12,-0.44,-0.29,6260.32,35.84,6.38,16.85,-0.1,0.58,0.25,0.33,0.04,0.23,2.64,0.25,-2,0.66,1.32,0,0,0,0,-4671.14,10432.83,6245.62,8132.58,2046.07,4119.22,0.29,0.29,0.59,0.46,0.53,1.17,0.02,0.43,1.63,0.07,-0.03,2.0,2020
313.0,Poland,-0.11,0.37,0.39,2.23,-0.11,-0.1,1.72,0.93,0.63,-0.1,-0.33,-0.1,-0.1,-0.26,2.72,-0.27,-0.11,-0.1,-0.11,0.74,-0.26,16.27,1.3,3.75,0.39,-0.16,3.33,2.84,0.93,0.95,5.64,0.69,1,0.32,-0.11,-0.27,0.96,-0.09,-0.1,1.91,0.31,2.12,2.3,2170,-0.17,0.08,2.33,4.62,2.95,3.11,-0.01,-0.84,0.08,0.13,0.14,0.34,2.36,0.4,-59.82,0.18,-1.27,0,0,0,0,253.93,-1532.7,-1796.41,-1609.96,160.48,537.31,,,,,,,,,,,,2.0,2020
316.0,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2020
321.0,Poland,0.04,0.71,0.05,1.07,0.04,0.05,0.41,1.2,0.29,0.05,0.07,0.06,0.04,0.1,1.41,0.06,0.04,0.04,0.03,0.25,0.09,-8.32,0.2,3.59,0.58,0.15,1.64,1.64,1.2,1.21,,0.29,1,0.03,0.04,0.09,0.45,0.07,0.06,1.07,0.71,1.2,1.2,186,0.13,0,2.75,3.97,1.69,4.93,-0.34,0.42,0.27,0.09,0.08,0.13,,0.13,32.29,0.12,2.08,0,0,0,0.02,4906.03,29681.33,20345.3,31789.54,1428.72,5871.32,0.96,0.95,0.94,0.89,1.06,-14.87,1.1,0.79,0.9,6.01,-0.53,2.0,2020
324.0,Poland,0.57,0.13,0.47,17.92,0.59,0.15,7.28,0.3,0.92,0.15,5.53,0.51,0.69,1.22,7.91,0.98,0.5,0.12,1.87,0.33,4.49,-237.3,0.93,4.17,-0.83,0.13,6.5,1.42,0.3,0.3,4.37,1.02,1,13.84,0.41,8.94,15.62,0.12,0.41,3.91,0.03,1.82,2.02,6919,0.62,0.11,4.78,6.13,10.96,0.6,2.71,-0.86,0,-0.66,-2.18,-5.21,-6.67,-23.86,-2.27,-1.33,-5.34,0,0,0.01,0.01,3278.95,19758.64,24247.67,24444.33,3017.87,5977.54,2,2.46,6.07,3.3,1.53,27.16,1.36,1.71,1.59,15.43,6.56,2.0,2020
328.0,Poland,0.19,0.35,0.61,2.75,0.19,0.23,1.88,3.56,0.65,0.25,0.66,0.07,0.07,0.73,2.87,0.71,0.06,0.25,0.05,0.46,0.6,-15.74,13.71,3.07,0.02,0.38,9.7,9.7,3.57,3.62,,0.65,1,0.77,0.07,0.32,1.07,0.27,0.08,2.75,0.35,14.72,14.72,713,0.29,0,6.11,33.99,10.25,80.4,0.01,-6.84,-0.78,-0.03,-0.01,-0.08,,-0.08,-0.15,-0.03,-0.11,0,0,0,0.05,2813.24,7945.08,6856.05,7451.71,1835.59,41400,0.99,0.98,0.99,1.01,1.46,2.58,0.85,0.84,0.94,-0.06,3.74,2.0,2020
333.0,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2020
342.0,Poland,0.13,0.55,0.46,2.14,0.13,0.16,0.81,1.99,0.45,0.18,0.41,0.09,0.1,0.33,1.81,0.32,0.08,0.18,0.06,0.31,0.26,-12.04,3.44,3.2,0.24,0.4,4.46,3.27,1.99,1.99,2.77,0.59,1,0.2,0.09,0.28,1.01,0.19,0.1,1.57,0.41,3.33,4.43,736,0.29,0.33,4.35,6.03,4.9,14.82,0,-1.29,-0.16,-0.1,-0.05,-0.18,-0.67,-0.25,10.98,-0.11,-0.56,0,0,0,0.02,2539.95,6882.44,5878,6389.81,1133.52,8459.93,1.12,1.1,1.15,1.16,1.32,19.36,1.19,1.18,0.97,2.72,-0.13,2.0,2020
349.0,Poland,0.09,0.33,0.64,2.96,-0.31,0.09,2.05,1.32,0.67,0.1,0.28,0.07,0.07,0.3,3.05,0.25,0.07,0.08,0.07,0.98,0.3,-7.01,23.76,3.34,0.24,0.12,3.8,3.8,1.32,1.33,,0.67,1,0.04,0.06,0.13,0.84,0.08,0.06,2.96,0.33,24.77,24.77,1402,0.14,0,1.89,5.01,4.01,48.54,-0.04,-0.48,-0.03,-0.19,-0.15,-0.59,,-0.59,-27.08,-0.2,-2.4,0,0,0,0,2429.49,17683.69,19613.26,20288.03,1631.88,60169.49,0.97,0.81,1.28,1.29,-0.68,,1.19,1.79,1.55,-0.35,3.72,2.0,2020
353.0,Poland,-3.46,0.97,-0.08,0.92,-3.83,3.65,0.03,2.9,0.03,0.1,3.87,1.27,0.01,3.78,1.03,0.09,1.26,0.09,-1.19,3.85,-3.52,0.02,-0.58,2.96,0.32,3.32,3.09,3,2.9,3.01,26.85,0.06,1,0.21,0.03,-53.89,0.85,0.06,0.02,0.89,0.94,0.2,0.42,-71,-130.5,1.13,45.29,4.81,3.08,21.53,0.21,-0.99,0.01,3.51,1.21,3.6,117.48,3.71,-90.24,4.05,39.88,0,0,0,0,24843.42,180.06,10438.6,7481.45,657.72,4877.05,0.61,0.6,0.21,0.9,6.64,51.79,1.53,0.86,0.84,-43.81,0.38,2.0,2020
363.0,Poland,0.09,0.25,0.69,3.8,0.09,-0.01,3.03,1.57,0.75,0.01,-0.03,0.01,0,0.04,4.03,0,0,0,0.05,0.66,0.41,0,12.12,3.12,-0.04,0,6.44,6.44,1.57,1.6,,0.75,1,1.62,0,0.34,2.78,0.02,0.01,3.8,0.25,13.12,13.12,909,0.11,0,6.22,5.45,6.34,27.47,0.28,3.79,0.73,0.02,0.01,0.09,,0.09,1.16,0.02,,0,0,0,0.04,1395.43,-137142.86,62400,,1049.24,18304,0.96,1.05,1.04,1.02,0,6.75,1.13,0.77,0.87,-0.36,0.53,2.0,2020
371.0,Poland,-0.16,0.28,0.25,1.92,-0.16,-0.16,2.59,0.91,0.72,-0.15,-0.56,-0.15,-0.14,-0.5,3.59,-0.55,-0.17,-0.15,-0.17,0.88,-0.5,51.85,0.55,3.21,0.13,-0.21,3.99,3.98,0.91,0.96,564,0.72,1,0.64,-0.17,-0.85,1.26,-0.14,-0.15,1.91,0.28,1.54,1.55,412,-0.22,0,4.97,5.35,3.29,1.95,0.06,-1.07,0.11,0.15,0.16,0.52,236.24,0.53,1.35,0.27,-0.95,0,0,0,0,568.28,-2630.68,-2998.61,-2673.98,409.99,877.74,0.6,0.73,0.85,0.76,-12.35,-4.45,0.64,0.48,0.84,-7.62,-3.66,2.0,2020
373.0,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2020
387.0,Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2.0,2020
402.0,Poland,-0.4,0.95,0.16,1.23,-1.06,-0.43,0.06,0.91,0.06,-0.4,-0.63,-0.39,-0.31,-0.37,1.06,-0.43,-0.48,-0.41,-0.44,1.12,-0.34,11.88,0.98,2.45,1.04,-7.21,1.96,1.42,0.91,0.93,1.11,0.32,1,0.1,-0.45,-0.73,0.42,-0.33,-0.36,0.89,0.68,0.35,2,44,-7.1,4.65,1.65,4.06,1.33,5.69,-0.31,-2.3,0.45,0.17,0.19,0.18,0.66,0.25,2.92,0.21,-0.43,0,0,0,0,188378.38,-24645.18,-32226.88,-26125.35,10617.1,66602.22,0.41,0.56,0.82,0.84,4.72,235.44,0.75,0.85,1.45,0.97,12.82,2.0,2020
411.0,Poland,-0.08,0.75,0.51,10.95,-0.41,-0.08,0.34,0.1,0.25,-0.07,-1.48,-0.32,-0.4,-0.04,1.34,-0.1,-0.73,-0.08,-0.73,0.66,-0.04,73.53,1.15,3.12,6.2,-0.29,3.7,0.25,0,0.11,0.8,0.95,0,2.02,-0.72,-80.56,10.93,-0.03,-0.31,0.75,0.05,0.58,2.15,671.34,-0.3,2.73,110.73,0.23,2.04,0.23,3.46,-0.46,0.26,0.16,1.58,0.22,0.24,3.21,2.54,0.29,-2.18,0,0,0,0,13097.71,-44148.56,-102869.14,-44424.3,3332.5,7544.39,0.27,0.59,1.47,0.87,-1.14,20.72,0.02,0.82,0.12,2.47,0.57,2.0,2020
412.0,Poland,-0.12,0.45,0.41,1.91,-0.41,-0.12,1.23,0,0.55,-0.12,-0.26,,-0.64,-0.16,2.23,-0.26,,-0.12,,0.96,-0.16,3751.14,2.93,3.35,,-0.21,0.41,0.41,0,0.07,,0.55,,1.9,,-262.65,1.91,-0.08,,1.91,0.45,3.93,3.93,913,-0.21,0,0,0,0,0,2.99,-1.03,0.41,0.12,,0.26,,0.26,0.28,0.13,-0.97,0,0,0,0,5063.81,-23632.47,-36946.83,-23638.77,2789.79,19894.45,,1.12,1.98,2.62,0.84,,1,0.61,2.1,0.79,3.53,2.0,2020
413.0,Hungary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,,,2.0,2020
414.0,Poland,0.01,0.49,0.67,3.05,-0.1,0.01,1.05,0.25,0.51,0.03,0.04,0.05,0.11,0.03,2.05,0.06,0.05,0.03,0.04,0.61,0.02,-1.86,152.5,2.66,1.96,0.05,0.78,0.52,0.25,0.28,0.18,0.67,1,0.03,0.11,0.01,0.09,0.03,0.13,2.04,0.33,116.83,153.83,305,0.02,0.32,0.26,14.25,0.77,57,-1.11,-0.28,0,-0.03,-0.13,-0.07,-0.2,-0.1,38.69,-0.03,-1.23,0,0,0,0,1316.07,53947.37,20500,24979.69,673.66,153750,0.56,0.6,0.92,0.92,0.88,1.91,0.91,1.14,0.9,-10.78,-0.98,2.0,2020
424.0,Poland,-0.03,0.05,0.75,17.55,-0.03,-0.02,21.21,0,0.95,-0.02,-0.35,-9.48,-0.83,-0.35,22.21,-0.34,-9.48,-0.02,-18.56,0.99,-0.69,28.35,3.56,4.27,26.66,-0.02,0.42,0.42,0,0,,0.95,0.99,0,-9.15,,17.55,0,0,17.55,0.05,4.56,4.56,13738,-0.03,0,,0,0.04,0.01,38.14,-2.46,0,0.01,7.55,0.28,,0.28,70.05,0.02,-0.82,0,0,0,0,30.28,-1814.44,,-1878.39,28.92,137.97,,5.4,0.99,1,4.38,,,1,1.35,3.62,-12.85,2.0,2020
431.0,Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2.0,2020
433.0,Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,2.0,2020
436.0,Poland,-0.17,0.74,-0.69,0.02,-1.01,-0.17,0.36,0,0.26,-0.17,-0.23,,-0.94,-0.22,1.36,-0.22,,-0.17,,1.28,-0.22,,-0.7,2.84,,-0.63,0.25,0.24,0,0.01,0.38,0.29,,0,,,0.02,0,,0.02,0.71,0.27,0.3,-481,-0.63,0.12,,0,0,0,-3.93,953.58,0,0,,0,-0.01,0,1,-0.02,0,0,0,0,0,3688.87,-5877.43,,-5877.43,970.47,981.83,,2.24,0.91,0.08,2.1,6.82,0,0.15,1.22,1.71,1.71,2.0,2020
437.0,Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,0,2.0,2020
440.0,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2020
445.0,Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,2.0,2020
446.0,Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,0,,,2.0,2020
448.0,Slovakia,0,0,0.54,333.83,-1.63,0,617.38,0,1,0,2.45,,-1.56,2.45,618.34,-0.79,,0,,2.63,2.04,2.79,1.17,3.57,,0,0.79,0.79,0,0,,1,,194.17,,,333.83,0,,333.83,0,2.17,2.17,1997,0,0,,0,0,0,-136.04,,,0,,0,,0,,0,0,0,0,0,0,26.09,6583.92,,-20347.78,26.05,56.62,,1.73,1.47,1.1,1.73,,,1,3,,,2.0,2020
2.0,Hungary,-0.01,0.55,-0.01,0.94,0.39,-0.01,0.82,0.7,0.45,0.04,-0.03,,0.02,,1.82,0.02,-0.01,0.01,-0.01,0.06,,-0.24,-0.02,7.27,0.73,0.03,2.81,1.28,0,0.71,0.51,0.75,0,0.23,0.02,-0.11,0.61,0.1,0.14,0.43,0.25,0.59,0.98,-265799.03,-0.02,0.66,8.39,7.4,2.82,0.92,,,,,,,,,,,,0,0.02,0,0,722.19,-45739.51,3209.64,27604.89,326.08,426.48,0.72,0.75,1.06,0.76,0.22,-0.61,0.88,0.85,0.93,,,3.0,2020
5.0,Poland,0.04,0.51,0.02,1.11,0.44,0.02,0.98,0.53,0.49,0.01,0.09,0.11,0,0.12,1.97,0,0.03,0,0.08,0.06,0.17,0,0.03,7.06,0.84,0,2.97,1.08,0,0.55,0.31,0.82,0,0.41,0,0.39,0.55,0.04,0.08,0.41,0.18,0.62,1.03,234674.33,0.08,0.65,5.11,20.18,2.88,0.67,-0.17,0.5,0.55,0.08,0.15,0.16,0.25,0.43,2.47,0.39,,0,0.03,0.11,0,1760.78,51544.77,19693.62,,871.34,1094.83,1.02,1.02,1.1,1.15,,4.21,0.95,0.91,1.32,1.05,14.7,3.0,2020
6.0,Poland,-0.05,0.47,0.1,1.37,0.42,-0.04,1.13,0.92,0.53,-0.06,-0.15,0.01,-0.06,0.02,2.13,-0.13,-0.04,-0.06,-0.05,0.11,-0.01,-3.77,0.15,6.76,0.4,-0.12,3.74,2.1,0.06,0.93,0.97,0.74,0.07,0.44,-0.07,-0.32,0.76,-0.01,-0.01,0.77,0.26,0.83,1.15,566092,-0.1,0.39,5.77,10.75,3.49,1.44,-0.07,-0.26,0.25,0.19,0.21,0.41,0.93,0.73,11.08,0.53,-3.11,0,0.03,-0.02,0.02,673.96,-9002.51,-26359.36,-5791.56,356.89,558.76,0.7,0.8,1.19,0.99,0.89,4.88,0.93,1.01,1.21,1.42,-0.03,3.0,2020
9.0,Poland,0.02,0.54,0.03,1.11,0.24,0.04,0.93,0.56,0.51,0.03,0.16,0.14,0.05,0.14,1.84,0.05,0.06,0.03,0.03,0.26,0.11,5.52,0.04,6.69,0.89,0.06,2.32,0.99,0,0.57,0.55,0.82,0,0.36,0.05,0.22,0.75,0.07,0.13,0.47,0.23,0.68,1.11,128163.84,0.04,0.62,6.62,6.16,2.41,0.75,-0.12,0.16,0.34,0.12,0.21,0.22,0.38,0.51,1042.44,0.46,4.05,0,0.03,0.01,0,300.23,4245.22,2176.73,5176.07,152.34,205.28,0.92,0.93,1.02,1.02,-1.9,-10.99,0.79,1.05,1.04,-34.74,-0.94,3.0,2020
